,Stkcd,Accper,Annodt,sue_decile,ShortName,Typrep,ue,sue
20027,600081,2022-12-31,2023-03-31,5.0,东风科技,A,-0.10147099999999998,-0.46026215801305287
20028,600082,2015-12-31,2016-04-29,3.0,海泰发展,A,-0.035606,-1.4857800386015956
20029,600082,2016-06-30,2016-08-30,1.0,海泰发展,A,-0.06447,-1.7763239400698676
20030,600082,2016-12-31,2017-04-28,1.0,海泰发展,A,-0.07863600000000001,-2.6199333623276067
20031,600082,2017-06-30,2017-08-31,7.0,海泰发展,A,0.020472,0.46692706612280704
20032,600082,2017-12-31,2018-04-26,8.0,海泰发展,A,0.128662,1.3486471615301212
20033,600082,2018-06-30,2018-08-31,8.0,海泰发展,A,0.045148,0.5290037540201101
20034,600082,2018-12-31,2019-04-19,4.0,海泰发展,A,-0.044559,-0.6220708578177323
20035,600082,2019-06-30,2019-08-29,7.0,海泰发展,A,0.014185999999999999,0.19650124540876127
20036,600082,2019-12-31,2020-04-10,4.0,海泰发展,A,-0.013694,-0.357073259620429
20037,600082,2020-06-30,2020-08-28,1.0,海泰发展,A,-0.05278,-1.7229712365411787
20038,600082,2020-12-31,2021-04-29,9.0,海泰发展,A,0.080701,1.435203459421305
20039,600082,2021-06-30,2021-08-31,2.0,海泰发展,A,-0.026010000000000002,-0.4476568427641617
20040,600082,2021-12-31,2022-04-30,6.0,海泰发展,A,-0.00950899999999999,-0.16428323470271472
20041,600082,2022-06-30,2022-08-31,7.0,海泰发展,A,0.012733000000000001,0.2714029924508745
20042,600082,2022-12-31,2023-04-28,4.0,海泰发展,A,-0.01258200000000001,-0.7829907111188545
20043,600083,2015-12-31,2016-04-29,5.0,博信股份,A,-0.00982000000000001,-0.36538818927498296
20044,600083,2016-06-30,2016-07-30,2.0,博信股份,A,-0.037747,-1.1043421072524129
20045,600083,2016-12-31,2017-04-08,4.0,博信股份,A,-0.004304999999999993,-0.12804785957365677
20046,600083,2017-06-30,2017-08-31,1.0,博信股份,A,-0.022317,-1.502509797984689
20047,600083,2017-12-31,2018-04-25,8.0,博信股份,A,0.033182,1.0862706488630363
20048,600083,2018-06-30,2018-08-31,9.0,博信股份,A,0.061044,1.6311935330557694
20049,600083,2018-12-31,2019-04-30,2.0,博信股份,A,-0.329179,-1.8293622079549805
20050,600083,2019-06-30,2019-08-30,7.0,博信股份,A,0.045741,0.24296409945497047
20051,600083,2019-12-31,2020-04-28,7.0,博信股份,A,0.153041,0.7177394067372678
20057,600083,2022-12-31,2023-04-28,6.0,博信股份,A,0.00021100000000001673,0.001614494304769934
20058,600084,2015-12-31,2016-04-22,4.0,中葡股份,A,-0.035689,-0.9590107690607246
20059,600084,2016-06-30,2016-08-27,6.0,中葡股份,A,0.003725000000000006,0.1002190263523952
20060,600084,2016-12-31,2017-04-22,4.0,中葡股份,A,-0.01780500000000001,-0.46518041693202605
20061,600084,2017-06-30,2017-08-10,4.0,中葡股份,A,2.5999999999998247e-05,0.0014341476264610308
20062,600084,2017-12-31,2018-04-04,1.0,中葡股份,A,-0.091034,-2.0602446656449223
20063,600084,2018-06-30,2018-08-25,4.0,中葡股份,A,-0.0013109999999999997,-0.030414160585699377
20064,600084,2018-12-31,2019-04-25,3.0,中葡股份,A,-0.059479,-1.3227355274659498
20071,600084,2022-06-30,2022-08-26,5.0,中葡股份,A,-0.009727,-0.29155594495699777
20072,600084,2022-12-31,2023-04-26,1.0,中葡股份,A,-0.824961,-1.9534610139516935
20073,600085,2015-12-31,2016-03-22,10.0,同仁堂,A,0.05727400000000005,3.337562757459456
20074,600085,2016-06-30,2016-08-30,10.0,同仁堂,A,0.08828900000000006,5.299877044655591
20075,600085,2016-12-31,2017-03-28,4.0,同仁堂,A,-0.01750000000000007,-0.39058263452695974
20076,600085,2017-06-30,2017-08-29,9.0,同仁堂,A,0.05223999999999995,1.1697574746471966
20077,600085,2017-12-31,2018-03-31,9.0,同仁堂,A,0.07866700000000015,1.646489181546864
20078,600085,2018-06-30,2018-08-28,8.0,同仁堂,A,0.03865300000000005,0.9527981891933881
20079,600085,2018-12-31,2019-03-26,8.0,同仁堂,A,0.020273999999999903,0.8246263447197986
20080,600085,2019-06-30,2019-08-27,6.0,同仁堂,A,0.0017409999999999926,0.05295196905805573
20081,600085,2019-12-31,2020-04-03,1.0,同仁堂,A,-0.19199900000000003,-1.7914444760553705
20082,600085,2020-06-30,2020-08-29,1.0,同仁堂,A,-0.246452,-1.8257952076770743
20083,600085,2020-12-31,2021-03-30,8.0,同仁堂,A,0.2863810000000001,1.1892362343009462
20084,600085,2021-06-30,2021-08-26,7.0,同仁堂,A,0.18203999999999998,0.6839384721629219
20085,600085,2021-12-31,2022-03-26,6.0,同仁堂,A,0.01803599999999994,0.07765871941219088
20086,600085,2022-06-30,2022-08-31,8.0,同仁堂,A,0.07193499999999997,0.6029424801689222
20087,600085,2022-12-31,2023-03-28,10.0,同仁堂,A,0.15310100000000004,2.0399348441999967
20088,600086,2015-12-31,2016-04-28,3.0,东方金钰,A,-0.44093099999999996,-1.2727431543710708
20089,600086,2016-06-30,2016-08-27,2.0,东方金钰,A,-0.43671899999999997,-1.0990520922374278
20090,600086,2016-12-31,2017-04-18,7.0,东方金钰,A,0.40040699999999996,0.8344311528717867
20091,600086,2017-06-30,2017-08-05,4.0,东方金钰,A,0.0037429999999999963,0.0092668876795503
20092,600086,2017-12-31,2018-04-21,5.0,东方金钰,A,-0.01814199999999999,-0.053057558912763945
20093,600086,2018-06-30,2018-08-31,2.0,东方金钰,A,-0.124446,-0.5404704334824847
20094,600086,2018-12-31,2019-04-30,1.0,东方金钰,A,-1.319699,-2.06472177286743
20095,600086,2019-06-30,2019-08-28,3.0,东方金钰,A,-0.22594999999999998,-0.3738348899307376
20096,600086,2019-12-31,2020-06-23,6.0,东方金钰,A,0.1421300000000001,0.2206571438571802
20097,600088,2015-12-31,2016-04-28,2.0,中视传媒,A,-0.09648700000000002,-1.925905667970909
20098,600088,2016-06-30,2016-08-30,1.0,中视传媒,A,-0.119191,-1.7820026133856528
20099,600088,2016-12-31,2017-04-28,1.0,中视传媒,A,-0.35648899999999994,-2.2907404114068837
20100,600088,2017-06-30,2017-08-30,8.0,中视传媒,A,0.179425,0.8182992658361977
20101,600088,2017-12-31,2018-04-28,8.0,中视传媒,A,0.47476599999999997,1.31521285828558
20102,600088,2018-06-30,2018-08-29,4.0,中视传媒,A,-0.012370999999999993,-0.03549184121499835
20103,600088,2018-12-31,2019-04-27,7.0,中视传媒,A,0.06014,0.28022253018771176
20104,600088,2019-06-30,2019-08-29,6.0,中视传媒,A,0.02890799999999999,0.1275963158776034
20105,600088,2019-12-31,2020-04-17,2.0,中视传媒,A,-0.10151599999999997,-1.4474354522026334
20106,600088,2020-06-30,2020-08-29,1.0,中视传媒,A,-0.323543,-1.8555221113620701
20107,600088,2020-12-31,2021-04-17,2.0,中视传媒,A,-0.203438,-1.357949100726429
20108,600088,2021-06-30,2021-08-28,7.0,中视传媒,A,0.137866,0.703544697800435
20109,600088,2021-12-31,2022-04-16,8.0,中视传媒,A,0.164869,0.67366581332925
20110,600088,2022-06-30,2022-08-31,4.0,中视传媒,A,-0.089364,-0.5007687296100923
20111,600088,2022-12-31,2023-04-21,4.0,中视传媒,A,-0.09445200000000001,-0.6703361504645284
20112,600089,2015-12-31,2016-04-19,7.0,特变电工,A,0.007408000000000026,0.243831884280021
20113,600089,2016-06-30,2016-08-30,10.0,特变电工,A,0.068996,1.8475882126612717
20114,600089,2016-12-31,2017-04-18,10.0,特变电工,A,0.08039899999999994,2.5014068770660005
20115,600089,2017-06-30,2017-08-29,8.0,特变电工,A,0.027907000000000015,0.8137061960665123
20116,600089,2017-12-31,2018-04-17,2.0,特变电工,A,-0.090117,-1.1562328789306597
20117,600089,2018-06-30,2018-08-28,7.0,特变电工,A,0.021633999999999987,0.30160463179773944
20118,600089,2018-12-31,2019-04-16,4.0,特变电工,A,-0.04987799999999992,-0.872227738984845
20119,600089,2019-06-30,2019-08-30,1.0,特变电工,A,-0.147231,-2.0739429259053197
20120,600089,2019-12-31,2020-04-14,8.0,特变电工,A,0.10854299999999995,1.0007127008003789
20121,600089,2020-06-30,2020-08-29,4.0,特变电工,A,-0.05056699999999997,-0.4773596158986712
20122,600089,2020-12-31,2021-04-15,9.0,特变电工,A,0.267589,1.4680792734125483
20123,600089,2021-06-30,2021-08-28,10.0,特变电工,A,0.7444259999999999,2.167437413939327
20124,600089,2021-12-31,2022-04-12,10.0,特变电工,A,0.9853379999999999,2.1140374055957234
20125,600089,2022-06-30,2022-08-27,10.0,特变电工,A,1.4898920000000002,2.929017562924621
20126,600089,2022-12-31,2023-04-25,10.0,特变电工,A,1.8014099999999997,3.7640049281087142
20127,600090,2015-12-31,2016-04-20,3.0,啤酒花,A,-0.09751499999999999,-1.3988061905629348
20128,600090,2016-06-30,2016-08-25,3.0,啤酒花,A,-0.040852,-0.6306568759931678
20129,600090,2016-12-31,2017-04-22,10.0,同济堂,A,0.793977,1.890005467382417
20130,600090,2017-06-30,2017-08-25,8.0,同济堂,A,0.340526,0.8263313988587259
20131,600090,2017-12-31,2018-04-24,3.0,同济堂,A,-0.290455,-0.6141052355007891
20132,600090,2018-06-30,2018-08-28,4.0,同济堂,A,-0.07736000000000004,-0.16133557302561177
20133,600090,2018-12-31,2019-04-24,7.0,同济堂,A,0.04976499999999995,0.18869842038082132
20134,600090,2019-06-30,2019-08-28,7.0,同济堂,A,0.07749100000000003,0.4621001062954383
20135,600090,2019-12-31,2020-06-30,1.0,同济堂,A,-0.805372,-1.9336898765897736
20151,600093,2015-12-31,2016-04-25,10.0,禾嘉股份,A,0.15681699999999998,1.572554823309977
20152,600093,2016-06-30,2016-08-31,10.0,禾嘉股份,A,0.21396800000000002,1.5256265262229032
20153,600093,2016-12-31,2017-04-28,1.0,禾嘉股份,A,-0.89989,-1.7416255141437382
20154,600093,2017-06-30,2017-08-28,6.0,易见股份,A,0.130706,0.24446627463760884
20155,600093,2017-12-31,2018-04-27,3.0,易见股份,A,-0.34021500000000016,-0.6638355352106986
20156,600093,2018-06-30,2018-08-30,5.0,易见股份,A,0.00981399999999999,0.021240353847335715
20157,600093,2018-12-31,2019-04-29,2.0,易见股份,A,-0.5563699999999998,-1.7606715360549157
20158,600093,2019-06-30,2019-08-30,6.0,易见股份,A,0.032503000000000004,0.1139689055168991
20159,600093,2019-12-31,2020-04-30,6.0,易见股份,A,0.10592000000000001,0.3465336820228438
20160,600093,2020-06-30,2020-08-31,4.0,易见股份,A,-0.228077,-0.7609539154803843
20161,600093,2020-12-31,2021-07-06,1.0,易见股份,A,-3.775932,-2.0100800058054054
20162,600093,2021-06-30,2021-08-24,3.0,易见股份,A,-0.400322,-0.22079333298502235
20164,600094,2015-12-31,2016-04-22,7.0,大名城,A,0.019634000000000013,0.2043569949693678
20165,600094,2016-06-30,2016-08-08,9.0,大名城,A,0.05352,0.9838270861044618
20166,600094,2016-12-31,2017-04-25,10.0,大名城,A,0.06857800000000003,2.3718420351580263
20167,600094,2017-06-30,2017-08-30,2.0,大名城,A,-0.038595000000000004,-0.811666971936682
20168,600094,2017-12-31,2018-03-06,10.0,大名城,A,0.19815399999999994,2.0334007502490574
20169,600094,2018-06-30,2018-08-30,6.0,大名城,A,0.023457999999999993,0.23386859904088117
20170,600094,2018-12-31,2019-04-05,2.0,大名城,A,-0.315535,-1.4793758591016322
20171,600094,2019-06-30,2019-08-30,7.0,大名城,A,0.058777000000000024,0.26966509260137256
20172,600094,2019-12-31,2020-04-25,6.0,大名城,A,0.036368999999999985,0.20416713400841519
20173,600094,2020-06-30,2020-08-28,5.0,大名城,A,-0.044845000000000024,-0.26070973443686335
20174,600094,2020-12-31,2021-04-24,2.0,大名城,A,-0.14710399999999996,-1.577561853911052
20175,600094,2021-06-30,2021-08-07,2.0,大名城,A,-0.04822799999999999,-0.642281513368381
20176,600094,2021-12-31,2022-04-30,1.0,大名城,A,-0.295951,-2.51006449917304
20177,600094,2022-06-30,2022-08-13,3.0,大名城,A,-0.08313599999999999,-0.7591899403014097
20178,600094,2022-12-31,2023-04-15,9.0,大名城,A,0.293601,1.2034572538258907
20179,600095,2015-12-31,2016-03-23,8.0,哈高科,A,0.056582,0.571811639271758
20180,600095,2016-06-30,2016-08-31,6.0,哈高科,A,0.002814999999999998,0.03244882053871559
20181,600095,2016-12-31,2017-03-22,4.0,哈高科,A,-0.005324999999999996,-0.1541866325590756
20182,600095,2017-06-30,2017-08-31,3.0,哈高科,A,-0.004844000000000001,-0.16281646505583253
20183,600095,2017-12-31,2018-03-23,9.0,哈高科,A,0.017281000000000005,1.6384184756022948
20184,600095,2018-06-30,2018-08-28,4.0,哈高科,A,-0.0021860000000000004,-0.2026260789252802
20185,600095,2018-12-31,2019-03-22,5.0,哈高科,A,-0.006644000000000011,-0.600073506843549
20186,600095,2019-06-30,2019-08-31,9.0,哈高科,A,0.021149,1.5265699554494017
20187,600095,2019-12-31,2020-04-30,3.0,哈高科,A,-0.020701999999999998,-1.1904743840101308
20188,600095,2020-06-30,2020-08-29,10.0,哈高科,A,0.102801,1.8609289204935604
20189,600095,2020-12-31,2021-03-06,4.0,湘财股份,A,-0.019566,-0.33761159527537804
20190,600095,2021-06-30,2021-08-28,3.0,湘财股份,A,-0.004526000000000002,-0.07629030779887602
20191,600095,2021-12-31,2022-04-28,8.0,湘财股份,A,0.04219700000000001,0.7662738937687168
20192,600095,2022-06-30,2022-08-27,1.0,湘财股份,A,-0.107144,-1.7170166888374494
20193,600095,2022-12-31,2023-04-17,1.0,湘财股份,A,-0.178626,-1.7922478166867182
20194,600096,2015-12-31,2016-03-15,8.0,云天化,A,1.665149,0.9389418331493771
20195,600096,2016-06-30,2016-08-26,4.0,云天化,A,-0.795245,-0.4414153931454452
20196,600096,2016-12-31,2017-03-30,2.0,云天化,A,-2.05084,-1.2189954532262957
20197,600096,2017-06-30,2017-08-31,6.0,云天化,A,0.437392,0.27365203098541163
20198,600096,2017-12-31,2018-03-23,8.0,云天化,A,2.435492,1.2741483933437476
20199,600096,2018-06-30,2018-08-14,6.0,云天化,A,0.397094,0.2162575543710239
20200,600096,2018-12-31,2019-03-22,5.0,云天化,A,-0.417178,-0.3436917142334399
20201,600096,2019-06-30,2019-08-29,5.0,云天化,A,0.004621,0.0036535148256742964
20202,600096,2019-12-31,2020-04-21,5.0,云天化,A,-0.05677600000000001,-0.17024424900911705
20203,600096,2020-06-30,2020-08-18,4.0,云天化,A,-0.079558,-0.4187427596054884
20204,600096,2020-12-31,2021-03-30,9.0,云天化,A,0.170338,1.5092016002623898
20205,600096,2021-06-30,2021-08-17,10.0,云天化,A,0.98415,1.9709825531567917
20206,600096,2021-12-31,2022-03-31,10.0,云天化,A,1.090662,1.8695608599226539
20207,600096,2022-06-30,2022-08-23,10.0,云天化,A,1.247108,2.593976084205439
20208,600096,2022-12-31,2023-04-15,8.0,云天化,A,0.30344199999999977,0.7290980585170167
20209,600097,2015-12-31,2016-04-28,3.0,开创国际,A,-0.231386,-1.3841645460946235
20210,600097,2016-06-30,2016-08-11,4.0,开创国际,A,-0.08394299999999999,-0.5079950968534102
20211,600097,2016-12-31,2017-04-20,8.0,开创国际,A,0.372714,1.2351030722629934
20212,600097,2017-06-30,2017-08-18,8.0,开创国际,A,0.22527899999999998,0.8131217124155491
20213,600097,2017-12-31,2018-04-20,6.0,开创国际,A,0.06282100000000002,0.3174772945755178
20214,600097,2018-06-30,2018-08-18,8.0,开创国际,A,0.11593200000000001,0.8468774515108249
20215,600097,2018-12-31,2019-04-20,5.0,开创国际,A,-0.06757199999999997,-0.5554260542255434
20216,600097,2019-06-30,2019-08-22,5.0,开创国际,A,-0.0026249999999999954,-0.032973058235151786
20217,600097,2019-12-31,2020-04-18,8.0,开创国际,A,0.09153399999999995,1.0767247249212208
20218,600097,2020-06-30,2020-08-22,5.0,开创国际,A,-0.013468,-0.20367719643030957
20219,600097,2020-12-31,2021-04-01,2.0,开创国际,A,-0.07515499999999997,-1.091804820759007
20220,600097,2021-06-30,2021-08-28,9.0,开创国际,A,0.338949,1.8576383402244219
20221,600097,2021-12-31,2022-04-01,3.0,开创国际,A,-0.21238999999999997,-0.9043583522336487
20222,600097,2022-06-30,2022-08-31,2.0,开创国际,A,-0.278642,-1.0055144328695043
20223,600097,2022-12-31,2023-04-01,7.0,开创国际,A,0.06326399999999999,0.22382714995308803
20224,600098,2015-12-31,2016-04-29,10.0,广州发展,A,0.07202800000000004,1.7586276965323575
20225,600098,2016-06-30,2016-08-31,3.0,广州发展,A,-0.03614899999999999,-0.6859552839817323
20226,600098,2016-12-31,2017-04-29,1.0,广州发展,A,-0.266983,-1.8556814845971557
20227,600098,2017-06-30,2017-08-31,2.0,广州发展,A,-0.112154,-0.7871880179036379
20228,600098,2017-12-31,2018-04-28,6.0,广州发展,A,0.06900200000000004,0.48812810303512194
20229,600098,2018-06-30,2018-08-31,6.0,广州发展,A,0.03869700000000001,0.2503143981832467
20230,600098,2018-12-31,2019-04-12,4.0,广州发展,A,-0.07544500000000001,-0.8628966241271111
20231,600098,2019-06-30,2019-08-31,6.0,广州发展,A,0.0024059999999999915,0.03859924765119912
20232,600098,2019-12-31,2020-04-18,8.0,广州发展,A,0.05903,0.9964916130776341
20233,600098,2020-06-30,2020-08-29,9.0,广州发展,A,0.035593000000000014,0.606483370484409
20234,600098,2020-12-31,2021-04-15,6.0,广州发展,A,0.012393999999999988,0.49024096463667854
20235,600098,2021-06-30,2021-08-28,9.0,广州发展,A,0.027902999999999983,1.4359737000881636
20236,600098,2021-12-31,2022-04-09,1.0,广州发展,A,-0.448792,-1.8917165263020201
20237,600098,2022-06-30,2022-08-31,4.0,广州发展,A,-0.07669299999999998,-0.34369668011812765
20238,600098,2022-12-31,2023-04-08,9.0,广州发展,A,0.427327,1.186029857001341
20239,600099,2015-12-31,2016-03-12,5.0,林海股份,A,-0.0023349999999999994,-0.5584542449750782
20240,600099,2016-06-30,2016-08-27,5.0,林海股份,A,-0.00046299999999999987,-0.12410954634212362
20241,600099,2016-12-31,2017-03-11,2.0,林海股份,A,-0.001483,-1.5415159133040777
20242,600099,2017-06-30,2017-08-26,5.0,林海股份,A,3.399999999999931e-05,0.03213756654301377
20243,600099,2017-12-31,2018-03-17,4.0,林海股份,A,-6.600000000000009e-05,-0.09522811521249401
20244,600099,2018-06-30,2018-08-25,1.0,林海股份,A,-0.005202,-2.1245290881023413
20245,600099,2018-12-31,2019-03-30,9.0,林海股份,A,0.008492,1.497086160390096
20246,600099,2019-06-30,2019-08-24,5.0,林海股份,A,-0.00018100000000000006,-0.031848133544568835
20247,600099,2019-12-31,2020-04-18,9.0,林海股份,A,0.014561999999999999,1.6516708912396476
20248,600099,2020-06-30,2020-08-29,4.0,林海股份,A,-0.004627,-0.5374196770227884
20249,600099,2020-12-31,2021-04-14,9.0,林海股份,A,0.013407000000000002,1.3899088871091219
20250,600099,2021-06-30,2021-08-31,10.0,林海股份,A,0.037952,2.1739280166828143
20251,600099,2021-12-31,2022-04-27,3.0,林海股份,A,-0.029778,-1.040658659971321
20252,600099,2022-06-30,2022-08-27,7.0,林海股份,A,0.007468000000000002,0.26673463403636366
20253,600099,2022-12-31,2023-03-25,5.0,林海股份,A,-0.00836,-0.29316871354024576
20254,600100,2015-12-31,2016-04-20,6.0,同方股份,A,-0.06591800000000003,-0.30214045801995304
20255,600100,2016-06-30,2016-08-30,10.0,同方股份,A,1.3694169999999999,2.1686431212009576
20256,600100,2016-12-31,2017-04-18,3.0,同方股份,A,-0.5131199999999999,-0.6389083812066165
20257,600100,2017-06-30,2017-08-29,1.0,同方股份,A,-1.709467,-1.3439088343180268
20258,600100,2017-12-31,2018-04-21,6.0,同方股份,A,0.302134,0.2322677129185508
20259,600100,2018-06-30,2018-08-30,4.0,同方股份,A,-0.071812,-0.08219877937253937
20260,600100,2018-12-31,2019-04-26,3.0,同方股份,A,-1.2863769999999999,-1.3407868439708461
20261,600100,2019-06-30,2019-08-30,7.0,同方股份,A,0.200855,0.27428658850590704
20262,600100,2019-12-31,2020-04-29,8.0,同方股份,A,1.160182,1.151334272580694
20263,600100,2020-06-30,2020-08-29,5.0,同方股份,A,-0.180417,-0.17832256872579624
20264,600100,2020-12-31,2021-04-28,5.0,同方股份,A,0.10436500000000001,0.17924734657233266
20265,600100,2021-06-30,2021-08-28,3.0,同方股份,A,-0.140414,-0.22327060116011507
20266,600100,2021-12-31,2022-04-28,1.0,同方股份,A,-0.523346,-2.0258013909824957
20267,600100,2022-06-30,2022-08-31,7.0,同方股份,A,0.044852,0.15846941085414637
